run_id,level,score_mode,metric,point,ci_low,ci_high,std,iterations
ae_mse_l128,image,ensemble_mse_l1_ssim,precision,0.9566854990583804,0.9377430071213568,0.9733346007604564,0.0090538688891544,1000
ae_mse_l128,image,ensemble_mse_l1_ssim,recall,0.6773333333333333,0.6460254094753201,0.7108873060050002,0.0165872193884348,1000
ae_mse_l128,image,ensemble_mse_l1_ssim,f1,0.7931303669008587,0.7697229967755631,0.8169252088078968,0.0122782780207571,1000
ae_mse_l128,image,ensemble_mse_l1_ssim,fpr,0.092,0.0574689089881288,0.1290322580645161,0.0185621821125766,1000
ae_mse_l128,image,ensemble_mse_retina,auroc,0.9129973333333332,0.8945960683533895,0.9296722052906558,0.0092537407929247,1000
ae_mse_l128,image,ensemble_mse_retina,accuracy,0.774,0.7459749999999999,0.800025,0.0135694544508647,1000
ae_mse_l128,image,ensemble_mse_retina,precision,0.9816176470588236,0.9694072657743786,0.9923076923076924,0.0057019538086197,1000
ae_mse_l128,image,ensemble_mse_retina,recall,0.712,0.6791431389163824,0.7430530863760314,0.0170165050944487,1000
ae_mse_l128,image,ensemble_mse_retina,f1,0.8253477588871716,0.8015356087223244,0.8474352479551985,0.0117573639878155,1000
ae_mse_l128,image,ensemble_mse_retina,fpr,0.04,0.0167346582984658,0.0652245111068919,0.0121841849351471,1000
ae_mse_l128,image,ensemble_mse_ssim_topk,auroc,0.913808,0.8940154913903541,0.9304947716855898,0.0092640000780419,1000
ae_mse_l128,image,ensemble_mse_ssim_topk,accuracy,0.783,0.758,0.807,0.0129690605878965,1000
ae_mse_l128,image,ensemble_mse_ssim_topk,precision,0.9750445632798574,0.9613318595713852,0.987087236256978,0.0066014117308775,1000
ae_mse_l128,image,ensemble_mse_ssim_topk,recall,0.7293333333333333,0.7001322930800543,0.7599015773420795,0.0160077695696115,1000
ae_mse_l128,image,ensemble_mse_ssim_topk,f1,0.8344774980930587,0.8135306041843703,0.8547547010151559,0.0109836880780717,1000
ae_mse_l128,image,ensemble_mse_ssim_topk,fpr,0.056,0.0298428742364128,0.0867813510600071,0.014618474309287,1000
