level,score_mode,metric,point,ci_low,ci_high,std,iterations
patient_max,ensemble_mse_l1_ssim,accuracy,0.4072992700729927,0.37076642335766424,0.44379562043795623,0.01855803984391355,1000
patient_max,ensemble_mse_l1_ssim,precision,0.9655172413793104,0.9279115479115478,0.9920015873015873,0.01729219735149502,1000
patient_max,ensemble_mse_l1_ssim,recall,0.2178988326848249,0.18180459978268743,0.253487936172258,0.018250685887887065,1000
patient_max,ensemble_mse_l1_ssim,f1,0.35555555555555557,0.3050162406601857,0.4024047448384422,0.02441001809375011,1000
patient_max,ensemble_mse_l1_ssim,fpr,0.023391812865497075,0.005493754879000781,0.04821077789418542,0.011805276142482233,1000
patient_max,ensemble_mse_retina,auroc,0.866304867226432,0.8365516334127112,0.8951296477101005,0.014716972180606342,1000
patient_max,ensemble_mse_retina,accuracy,0.47007299270072994,0.43208029197080294,0.5080291970802919,0.018868892941752334,1000
patient_max,ensemble_mse_retina,precision,0.9808917197452229,0.9577422108408024,1.0,0.01065290292843481,1000
patient_max,ensemble_mse_retina,recall,0.29961089494163423,0.26144216855906804,0.3396786560739521,0.01987573312843031,1000
patient_max,ensemble_mse_retina,f1,0.45901639344262296,0.41211668928086836,0.5063667433573523,0.023506338152466038,1000
patient_max,ensemble_mse_retina,fpr,0.017543859649122806,0.0,0.03846774193548387,0.009764511131451919,1000
patient_max,ensemble_mse_ssim_topk,auroc,0.8749744009830023,0.8443797593445429,0.9001764601506861,0.014465934415194986,1000
patient_max,ensemble_mse_ssim_topk,accuracy,0.47007299270072994,0.4364963503649635,0.5051094890510949,0.018103792207344087,1000
patient_max,ensemble_mse_ssim_topk,precision,0.9870967741935484,0.9650318979266347,1.0,0.009346491305528205,1000
patient_max,ensemble_mse_ssim_topk,recall,0.29766536964980544,0.2591170825335892,0.33790792630413385,0.019697316812344934,1000
patient_max,ensemble_mse_ssim_topk,f1,0.45739910313901344,0.41140009872886585,0.5042505093468185,0.02335163194768277,1000
patient_max,ensemble_mse_ssim_topk,fpr,0.011695906432748537,0.0,0.032896544245228455,0.008535703620061648,1000
patient_max,ensemble_l1_ssim_topk,auroc,0.8628006462329625,0.833556337769635,0.8906849069710944,0.014776542075041213,1000
patient_max,ensemble_l1_ssim_topk,accuracy,0.47007299270072994,0.4306569343065693,0.5094890510948905,0.019832504365213534,1000
